EMG,EMG integral
0.0708008,0.030542
-0.0189209,0.0306763
-0.0146484,0.0306702
0.022583,0.0305786
0.0421143,0.0307129
-0.00427246,0.0307373
0.0341797,0.0309753
0.010376,0.0297852
-0.0177002,0.0291016
0.0128174,0.0285217
0.0469971,0.0287476
-0.00488281,0.0281372
-0.0360107,0.0274902
-0.0439453,0.0273987
0.00366211,0.0266113
-0.0170898,0.0261536
0.0421143,0.0264832
-0.0476074,0.0264099
0.0280762,0.0262146
0.00488281,0.0262329
-0.0299072,0.0261108
-0.0360107,0.026239
-0.00366211,0.0258118
-0.0219727,0.0257751
0.0012207,0.0253418
0.0134277,0.024939
-0.0946045,0.0257813
-0.0354004,0.0258484
0.0305176,0.0253845
-0.0299072,0.0253601
0.00488281,0.0253967
-0.0152588,0.0254028
-0.0390625,0.0257263
0.0012207,0.0256531
0.0201416,0.0257324
0.010376,0.0256226
0.00854492,0.0256104
0.0274658,0.025592
0.0390625,0.0258789
0.00366211,0.0258911
-0.0146484,0.0255005
0.0964355,0.0262695
-0.022583,0.0263672
-0.00976563,0.0262085
0.00366211,0.0258667
-0.0317383,0.0260254
0.0128174,0.0259705
0.0640869,0.0265381
0.0335693,0.0268494
0.0384521,0.027124
0.000610352,0.0268738
0.000610352,0.0266541
0.0653076,0.0269592
-0.0146484,0.0270081
-0.0366211,0.0268066
-0.0622559,0.0268311
-0.0671387,0.0270142
-0.0360107,0.0272156
-0.0366211,0.0274902
-0.03479,0.0275696
0.0164795,0.0270081
0.0561523,0.0275391
0.032959,0.0276184
-0.010376,0.0273193
0.0183105,0.0273499
0.0384521,0.0275146
0.00488281,0.0274414
-0.0317383,0.0275208
-0.0927734,0.0282898
0.0238037,0.0284607
-0.0238037,0.0285767
-0.0152588,0.0286194
0.00244141,0.0283142
-0.0177002,0.0281006
0.00854492,0.0279785
0.00427246,0.0275696
-0.022583,0.0273865
-0.0268555,0.0274963
-0.0653076,0.0278137
0.0250244,0.0279846
0.0109863,0.027832
0.0378418,0.0281738
0.00671387,0.0281189
-0.00183105,0.0279968
0.0866699,0.0284851
-0.00915527,0.0283752
-0.0775146,0.0281372
0.0201416,0.0277283
-0.0793457,0.0282227
-0.0842285,0.0286011
-0.0457764,0.0286377
-0.0537109,0.0287903
-0.022583,0.0289673
0.0250244,0.0291382
0.00549316,0.0285522
-0.0378418,0.0287415
0.0323486,0.0287476
0.0268555,0.0288574
0.00976563,0.0288452
0.0415039,0.0292542
-0.0262451,0.0288086
-0.0164795,0.0287842
0.0128174,0.0287659
0.0457764,0.0289978
-0.0469971,0.0290466
-0.00976563,0.0291016
-0.0128174,0.0288879
-0.0512695,0.0292969
-0.0268555,0.0293884
-0.0396729,0.029657
0.0622559,0.0298096
-0.0335693,0.0300964
-0.0714111,0.0304504
0.0268555,0.0302795
0.00427246,0.0302856
0.00793457,0.0301941
-0.00488281,0.0298218
0.00183105,0.029364
-0.00488281,0.0291321
0.103149,0.0301147
0.109253,0.0309082
0.0701904,0.03125
0.0653076,0.0318665
-0.010376,0.0317505
0.020752,0.0319458
0.0756836,0.0325684
-0.0732422,0.0323547
-0.0646973,0.0326477
-0.0158691,0.0325012
-0.0726318,0.0329285
-0.0506592,0.0333862
-0.00854492,0.0333191
-0.00549316,0.0329834
-0.0128174,0.0330994
0.0445557,0.0333435
-0.0177002,0.0334167
-0.0366211,0.0336975
-0.0360107,0.033783
-0.0213623,0.033606
0.00976563,0.033667
-0.0335693,0.0338562
-0.00671387,0.032959
0.00732422,0.0328064
-0.0262451,0.0329712
0.0170898,0.0331055
-0.00488281,0.0328369
0.00244141,0.0327332
-0.0128174,0.0322205
-0.0170898,0.0320557
0.00305176,0.0317017
0.00793457,0.0317749
-0.0512695,0.0322815
0.0244141,0.0318726
0.0775146,0.0325012
0.0366211,0.0325012
0.0292969,0.0321716
-0.0738525,0.0322388
0.00183105,0.031897
0.0274658,0.0318054
-0.00732422,0.0315308
-0.0549316,0.0319153
-0.0317383,0.0316711
-0.03479,0.0316895
0.0231934,0.0318176
0.0701904,0.0323364
0.0579834,0.0325317
0.0262451,0.0327454
0.0164795,0.0325928
0.0158691,0.0318237
0.0250244,0.0318359
-0.0610352,0.0322083
-0.0518799,0.0325745
-0.0567627,0.0331177
-0.0421143,0.0333618
-0.057373,0.0338501
-0.00915527,0.0338989
-0.00427246,0.0337158
0.0476074,0.0339233
0.0012207,0.0332825
-0.0140381,0.0331726
0.022583,0.0332886
0.0177002,0.0330872
-0.0384521,0.0334045
-0.043335,0.0338196
-0.00915527,0.0330444
-0.0311279,0.0332642
-0.0317383,0.0328064
-0.020752,0.0328125
0.0152588,0.0321716
0.0128174,0.0314575
0.0164795,0.0311646
0.00488281,0.0306763
-0.0189209,0.0306396
-0.0299072,0.0306885
0.00427246,0.0306763
-0.00183105,0.0303162
-0.0170898,0.0301636
-0.020752,0.0301025
-0.00732422,0.0300781
0.0415039,0.0300781
0.0189209,0.0300049
-0.00793457,0.0299194
0,0.0297913
0.0134277,0.0294678
0.0665283,0.0296631
0.00305176,0.0295959
-0.0488281,0.0299561
-0.0146484,0.0295898
0.0158691,0.02948
0.0213623,0.0292969
-0.0262451,0.0289368
-0.00732422,0.0286743
-0.0250244,0.0282104
-0.0146484,0.0280884
-0.0396729,0.0284424
-0.0164795,0.0285278
-0.0115967,0.028595
0.0219727,0.0287964
0.0231934,0.0289795
-0.032959,0.0282776
0.0109863,0.0272949
0.0323486,0.0269165
-0.00183105,0.0262817
-0.043335,0.0266113
0.022583,0.0266296
-0.00610352,0.0259338
-0.00976563,0.0252991
-0.0238037,0.0248901
-0.0164795,0.0248962
-0.012207,0.024292
0.0585938,0.0243713
0.0531006,0.0248169
-0.0109863,0.0248718
-0.0311279,0.0250549
0.000610352,0.0246155
0.0244141,0.0246826
-0.0140381,0.0244568
-0.0653076,0.0247498
-0.0683594,0.0252197
-0.0457764,0.0255798
-0.00732422,0.0253174
0.00671387,0.0253174
-0.0506592,0.0257507
-0.00305176,0.0255188
0.03479,0.0256958
0.032959,0.0259766
0.0231934,0.0261841
-0.0335693,0.0263916
-0.012207,0.0263428
0.022583,0.0265381
0.0152588,0.0266113
-0.00915527,0.0261902
-0.0280762,0.0262268
0.00549316,0.0255066
0.03479,0.0254883
-0.0012207,0.0252075
-0.0354004,0.024823
-0.00549316,0.0248596
-0.000610352,0.0245911
-0.00549316,0.0245728
-0.032959,0.024353
-0.020752,0.0242432
-0.0244141,0.0241394
0.0372314,0.0242798
0.000610352,0.023584
0.0109863,0.023114
-0.00610352,0.0229126
0.00793457,0.0228271
0.00610352,0.0227295
0.0219727,0.022699
0.0402832,0.0224915
-0.03479,0.0223206
-0.0183105,0.021936
0.0482178,0.0219971
-0.0439453,0.0218628
-0.00610352,0.0218323
0.032959,0.0221191
-0.0408936,0.022052
0.00732422,0.022113
0.00732422,0.0220459
0.0494385,0.0223145
-0.032959,0.022467
0.00976563,0.0221802
0.0384521,0.0221313
-0.0323486,0.0223633
-0.0115967,0.022168
-0.0366211,0.0222168
-0.0421143,0.0224304
-0.0463867,0.0227417
0.0274658,0.0228882
-0.0292969,0.0230164
-0.0231934,0.0231995
0,0.0230103
0.00671387,0.0227783
0.0305176,0.0230408
0.0140381,0.0231628
-0.0183105,0.023175
-0.0219727,0.0231873
0.0500488,0.0236145
0.0372314,0.0235718
-0.032959,0.0237122
-0.0115967,0.0237488
0.0158691,0.0239075
-0.010376,0.023877
-0.0238037,0.0234497
-0.043335,0.0238525
-0.0158691,0.0235229
-0.0372314,0.0237488
0.00793457,0.0236694
0.0158691,0.0236145
-0.00854492,0.0234375
0.0317383,0.0236816
0.0201416,0.0236328
0.045166,0.023938
0.0360107,0.0239014
0.090332,0.0246399
-0.0183105,0.024707
-0.0262451,0.0247498
0.0305176,0.024823
0.0256348,0.0247498
-0.0421143,0.025061
-0.020752,0.0249451
0.0408936,0.0253357
-0.0427246,0.0253296
-0.0250244,0.025354
-0.0280762,0.0255737
-0.0012207,0.0254883
-0.0427246,0.0256775
-0.0280762,0.0257935
-0.0787354,0.0264587
-0.0244141,0.0261169
-0.0128174,0.0257141
-0.0231934,0.0258362
-0.0305176,0.0258301
0.0244141,0.0260681
-0.00732422,0.0258972
-0.0146484,0.0259033
-0.00427246,0.025293
-0.00305176,0.0246399
-0.0152588,0.0243347
-0.0152588,0.0244141
-0.00976563,0.0244446
0.0146484,0.0240845
-0.0415039,0.024469
0.0286865,0.024408
-0.0134277,0.0242126
0.0274658,0.0242554
-0.032959,0.0242493
-0.0109863,0.0242371
-0.00427246,0.024054
-0.0115967,0.0240173
0.0140381,0.0240662
0.0598145,0.0243835
0.0354004,0.0246826
0.0262451,0.0245972
0.0933838,0.0255188
-0.0128174,0.025293
0.012207,0.0253601
0.0817871,0.0261719
0.065918,0.0267761
0.0177002,0.0266235
-0.090332,0.0273193
-0.0152588,0.0272278
-0.00427246,0.0268982
-0.0115967,0.0270081
-0.0457764,0.027356
-0.0421143,0.0277161
-0.0299072,0.0279358
-0.0231934,0.0281067
-0.043335,0.0283203
0.00854492,0.0280029
0.0115967,0.027771
0.00549316,0.0276428
-0.020752,0.0273682
0.0183105,0.0271118
0.020752,0.0272583
-0.0378418,0.0273071
0,0.0268982
0.00488281,0.0268738
-0.00915527,0.0268921
-0.0128174,0.0265259
0.0109863,0.0263062
-0.0183105,0.0263916
0.00854492,0.0260925
-0.00610352,0.0258301
0.0512695,0.0262268
-0.0628662,0.0264893
0.0170898,0.026239
0.0665283,0.0264404
0.0109863,0.0262756
-0.00732422,0.0260559
0,0.025824
0.0250244,0.0260742
0.0286865,0.0262939
-0.010376,0.0260925
-0.00549316,0.0260071
-0.0128174,0.0259521
0.0402832,0.0261353
0.0543213,0.026178
-0.00610352,0.0258667
0.00610352,0.0255981
0.0390625,0.0258728
0.0567627,0.0262817
0.0152588,0.0263306
-0.045166,0.0265442
-0.0421143,0.026532
-0.0280762,0.0266541
-0.00244141,0.0263062
-0.022583,0.0264526
-0.0238037,0.026532
-0.0195313,0.0266418
-0.0140381,0.0264648
-0.0158691,0.0264221
0.0012207,0.0259827
-0.010376,0.0257263
-0.0195313,0.0250183
-0.0128174,0.0249634
0.00366211,0.0247375
0.0189209,0.0246216
0.0195313,0.0245605
-0.0292969,0.0244324
0.010376,0.0243286
0.0286865,0.0242065
0.0012207,0.0237915
-0.032959,0.0238708
-0.0286865,0.023877
0.0140381,0.0240051
0.00732422,0.0236511
-0.03479,0.0237183
0.0128174,0.0230591
0.0427246,0.0232422
0.000610352,0.0231201
0.0231934,0.0231201
0.0189209,0.0230042
-0.0219727,0.0229797
-0.022583,0.0231323
0.00976563,0.0230835
0.0610352,0.0236511
0.0238037,0.0238586
0.032959,0.0240356
0.0408936,0.024292
0.00305176,0.0242249
0.0634766,0.0247131
0.0170898,0.024469
0.022583,0.024408
-0.0390625,0.0246643
-0.0427246,0.0248169
-0.0323486,0.0248108
-0.032959,0.0250305
-0.0152588,0.0251404
-0.0439453,0.0254639
-0.012207,0.0254456
-0.0421143,0.0252686
-0.000610352,0.0249207
0.0140381,0.0247986
-0.00732422,0.023938
-0.0311279,0.0241211
-0.020752,0.0242065
-0.0250244,0.0236389
-0.0164795,0.0231445
0.0195313,0.0231628
-0.0341797,0.0226013
-0.043335,0.0228821
0.0177002,0.0230164
-0.00610352,0.0229614
-0.00427246,0.0225464
0.00366211,0.0221619
0.00976563,0.0219604
0.00183105,0.0217468
0.00854492,0.0213989
-0.0158691,0.0214722
0.00549316,0.0214111
0.0219727,0.0215759
0.0262451,0.0216309
-0.0128174,0.0215759
-0.0158691,0.0215271
0.0170898,0.0213196
0.00671387,0.0213867
0.0158691,0.0214966
-0.0469971,0.021875
-0.0274658,0.0220215
0.00244141,0.021936
0.00183105,0.0217712
-0.012207,0.0218079
-0.0128174,0.021875
-0.0494385,0.0218567
0.0164795,0.0213928
0.0439453,0.0216614
0.022583,0.0212219
-0.0305176,0.0214172
-0.0146484,0.0214905
0.0115967,0.0216064
0.00488281,0.021405
-0.00793457,0.0211975
-0.0012207,0.021106
-0.00915527,0.0211426
0.010376,0.0211182
0.0317383,0.0210327
0.0152588,0.0206421
-0.00732422,0.0206543
0.0170898,0.0207642
0.00305176,0.0204041
-0.012207,0.0199585
-0.0378418,0.0201843
-0.0183105,0.0199158
-0.00732422,0.0195679
-0.00183105,0.0193054
0.010376,0.0193848
0.0341797,0.0195007
-0.0427246,0.0196899
-0.0427246,0.0199219
0.0183105,0.0199646
-0.012207,0.019928
-0.0262451,0.0201782
-0.0622559,0.020697
-0.0402832,0.0209045
-0.0170898,0.0209473
-0.0372314,0.021283
-0.00183105,0.0211121
0.0146484,0.0210632
0.00793457,0.0208496
-0.00854492,0.0208313
0.00549316,0.0205994
0.00244141,0.0206116
-0.00183105,0.0203003
0.00793457,0.0200928
-0.00610352,0.0200134
-0.00732422,0.0200134
0.0427246,0.0200928
0.0299072,0.0202637
-0.0543213,0.0203796
0.012207,0.0204956
0.0238037,0.0205017
-0.00610352,0.0203735
-0.0201416,0.0203552
0.00671387,0.0201965
-0.0341797,0.0204407
-0.0244141,0.0200745
-0.0128174,0.0199646
-0.020752,0.0198425
-0.0372314,0.0198059
-0.0231934,0.0200073
-0.0140381,0.0195129
-0.0012207,0.0193542
-0.000610352,0.0191345
0.00793457,0.0188232
-0.0415039,0.018811
-0.00183105,0.0185059
-0.00488281,0.0182251
0.00488281,0.0181213
-0.00915527,0.0177734
0.00244141,0.0176758
-0.0500488,0.0177551
0.00610352,0.0178101
0.0274658,0.0179443
0.00427246,0.0179138
-0.00488281,0.0176514
-0.0299072,0.0177429
-0.00671387,0.0175598
-0.00671387,0.0174622
-0.0250244,0.0175171
-0.012207,0.0172974
0.00305176,0.0168945
0.00793457,0.0167969
-0.0146484,0.0168823
-0.0689697,0.0175293
0.0231934,0.0177246
-0.00183105,0.0176453
-0.0323486,0.0179504
-0.0561523,0.0184265
-0.0268555,0.0185364
-0.0390625,0.0188721
-0.0183105,0.0188354
-0.0189209,0.0187622
-0.00793457,0.0187134
0.00427246,0.0185974
-0.0299072,0.0187256
0.00671387,0.0187256
-0.0012207,0.0185791
-0.00610352,0.0181702
0.010376,0.0179993
0.0109863,0.0180847
0.000610352,0.0180725
-0.00610352,0.0180115
0.00549316,0.0179382
0.0213623,0.0176575
0.107422,0.0185669
-0.000610352,0.0181335
-0.00854492,0.0179932
0.0592041,0.01828
0.0769043,0.0189026
-0.045166,0.0192383
-0.0750732,0.0199402
-0.00244141,0.0198853
-0.0500488,0.0203735
-0.0933838,0.0212158
-0.0549316,0.0216614
-0.0378418,0.0217224
-0.0292969,0.0218628
-0.0299072,0.0220886
0.0213623,0.0221313
0.0726318,0.0228271
0.107422,0.0237793
0.0378418,0.0237793
-0.0762939,0.0243591
0.012207,0.024408
0.0286865,0.0246765
-0.010376,0.0246765
-0.0427246,0.024762
-0.0469971,0.0248047
-0.0396729,0.0247742
0.0494385,0.0250854
0.065918,0.0256226
0.055542,0.0259155
0.0170898,0.0254639
-0.0262451,0.0253235
0.0152588,0.0253052
-0.0012207,0.0249451
-0.0445557,0.0253723
-0.0823975,0.0260498
-0.0799561,0.02677
-0.0628662,0.0273132
-0.043335,0.0276917
0.0274658,0.0279419
0.045166,0.0283752
0.0427246,0.0287231
0.00976563,0.0287598
0.0366211,0.0290527
0.0177002,0.0288025
0.00854492,0.0285889
-0.00488281,0.0280945
0.0189209,0.0281616
-0.00183105,0.0279419
0.0170898,0.0280518
-0.0952148,0.0288025
0.0109863,0.0288452
0.0476074,0.0289795
-0.010376,0.0288391
0.0311279,0.0290222
0.0628662,0.0294434
0.00671387,0.0291382
0.045166,0.0293579
0.131226,0.0305298
0.0634766,0.0311523
0.00183105,0.0311646
-0.00671387,0.0311523
-0.0921631,0.0316589
0.0134277,0.0317749
0.0897217,0.0326233
0.123291,0.0338074
0.0939941,0.0346558
0.211792,0.0367493
0.166626,0.037915
0.125122,0.0391052
0.361328,0.0424438
0.158691,0.043988
0.15564,0.0454956
-0.0189209,0.0453857
-0.0506592,0.0458252
-0.0372314,0.0461304
0.012207,0.0460022
-0.0494385,0.0463745
-0.0366211,0.0467102
0.321045,0.0498413
0.285034,0.0525452
0.395508,0.0558105
0.290527,0.0584839
0.712891,0.0655945
0.528564,0.0705566
0.462646,0.0746216
0.294189,0.0772949
0.200195,0.0789062
0.197144,0.0806946
0.209961,0.082605
-0.012207,0.0826477
0.455322,0.0871582
0.841675,0.0952759
0.914917,0.104358
0.904541,0.113391
0.603027,0.11936
0.560303,0.12486
0.458984,0.12934
-0.0982666,0.130316
-0.00854492,0.130341
-0.463257,0.134918
-0.626221,0.140967
-0.546265,0.145355
-0.792847,0.153278
-0.661621,0.159808
0.0366211,0.159583
0.0463867,0.159277
-0.26123,0.161438
-0.192871,0.162616
-0.394287,0.166534
-0.288696,0.168921
-0.177612,0.169763
0.29541,0.172168
0.111084,0.1729
-0.0280762,0.172888
-0.162964,0.174219
-0.507813,0.179083
0.0402832,0.17876
-0.125732,0.178943
-0.488281,0.183447
-0.335693,0.186041
-0.0854492,0.186774
0.00427246,0.18653
-0.565186,0.192078
-0.39917,0.195642
-0.206909,0.197241
0.266113,0.199506
0.36499,0.202661
0.203857,0.204041
0.289917,0.206384
0.00488281,0.206262
0.403442,0.210034
0.394287,0.213824
0.209351,0.215906
-0.274048,0.218201
-0.204468,0.219421
-0.241699,0.221039
-0.478516,0.225195
-0.114746,0.225909
-0.322876,0.228864
0.0811768,0.229224
0.515137,0.233948
0.374756,0.237598
0.00183105,0.23725
0.0720215,0.237793
0.455933,0.242267
0.205078,0.244269
0.3125,0.247205
0.0640869,0.247827
-0.293579,0.250592
0.0311279,0.249951
-0.483398,0.254675
0.126953,0.255469
0.249634,0.257861
0.222168,0.259772
0.120239,0.260345
0.0683594,0.260962
-0.00183105,0.260529
0.175171,0.260968
0.339966,0.263733
0.0714111,0.264429
0.00427246,0.264404
-0.507813,0.268561
-0.476074,0.273187
-0.276489,0.275055
-0.179443,0.275616
-0.132446,0.276001
0.147705,0.27536
0.474854,0.278442
0.844727,0.285638
0.67688,0.288794
0.536499,0.292572
0.106201,0.292078
0.357666,0.295465
0.135498,0.296313
0.155029,0.297491
0.285645,0.300226
0.0384521,0.300116
0.0396729,0.300146
0.0543213,0.297479
0.200806,0.296637
-0.43457,0.297028
-0.359497,0.297717
-0.118408,0.291772
-0.510864,0.291595
-0.828247,0.295251
-0.440063,0.29671
-0.461426,0.299323
-0.0708008,0.298059
0.185547,0.297815
0.541992,0.303113
0.751343,0.306073
-0.0878906,0.298535
0.269775,0.292084
0.649414,0.289532
0.702515,0.290527
0.151367,0.286438
0.0769043,0.282617
0.230713,0.283942
-0.268555,0.286542
0.310059,0.28501
0.0738525,0.279486
-0.631714,0.280341
-0.3479,0.275891
-0.0640869,0.269916
0.969849,0.279248
0.289917,0.281683
-0.6427,0.285498
-0.655518,0.290125
0.0366211,0.286548
0.000610352,0.283667
-0.505371,0.286945
-0.734253,0.291333
-0.325928,0.293481
0.00488281,0.29325
0.0280762,0.291901
0.302734,0.28985
0.0585938,0.290033
0.366821,0.292444
0.428467,0.291846
-0.183105,0.29032
-0.449829,0.293964
-0.267944,0.2966
-0.0189209,0.291138
-0.305176,0.290198
0.0354004,0.288483
0.316772,0.288989
0.0909424,0.286249
-0.130615,0.285516
-0.140991,0.284027
-0.00671387,0.284045
-0.198364,0.281995
0.246582,0.280518
0.256348,0.280988
-0.216675,0.280414
-0.065918,0.279028
0.258789,0.279199
0.00366211,0.274451
-0.0408936,0.273712
0.00732422,0.270557
-0.0604248,0.270349
0.0848389,0.266046
0.46875,0.266986
0.53772,0.272345
0.960693,0.281232
-0.229492,0.278967
-0.157471,0.278491
0.461426,0.27998
0.599976,0.285339
0.353394,0.285938
0.145874,0.287085
-0.269775,0.284949
-0.722046,0.2909
-0.274658,0.29115
-0.103149,0.28996
-0.444946,0.293207
-0.629883,0.298822
-0.605469,0.304858
-0.662231,0.309729
-0.223389,0.308563
-0.172729,0.309576
-0.0262451,0.309796
0.421753,0.308936
0.214844,0.306323
0.0909424,0.304468
-0.217896,0.304852
0.296021,0.306488
0.449829,0.309509
0.601807,0.310779
-0.0158691,0.30249
-0.234985,0.298071
0.0750732,0.293457
0.19165,0.294312
0.0177002,0.290912
-0.264893,0.292206
-0.113525,0.291791
0.161133,0.290546
0.43396,0.294501
0.495605,0.29906
-0.45166,0.303033
-0.0811768,0.301837
0.88623,0.306354
0.681763,0.309576
0.378418,0.312177
-0.159302,0.308661
-0.805664,0.308435
-0.970459,0.313739
0.389404,0.313019
0.430298,0.316614
-0.722656,0.321985
-0.758057,0.324146
-0.894775,0.32558
-0.588989,0.330591
-0.221558,0.330109
-0.126953,0.324884
-0.143433,0.319293
0.126953,0.319049
0.509033,0.32337
0.189819,0.322961
0.149536,0.321771
0.309448,0.321765
0.186157,0.322888
-0.109253,0.317664
-0.220947,0.316394
-0.128784,0.317041
-0.133057,0.308673
-0.0494385,0.306268
0.0189209,0.300031
0.333862,0.296814
0.327759,0.299725
0.144043,0.30116
0.200806,0.298114
0.648804,0.29726
0.930176,0.303302
1.12671,0.31452
1.04858,0.324725
-0.206909,0.323767
0.375977,0.326941
0.594482,0.329218
-0.109863,0.326031
-1.34094,0.33761
-1.43555,0.347467
-1.28967,0.357684
-1.34583,0.370953
-1.47644,0.382666
-0.977173,0.392084
-0.527954,0.394196
-0.0341797,0.393628
-0.0012207,0.392334
0.0415039,0.391339
0.0744629,0.392017
0.160522,0.391638
0.132446,0.390497
0.181885,0.389752
0.36438,0.391229
0.581055,0.396381
0.374146,0.397534
0.129395,0.398792
0.246582,0.400848
0.546265,0.406238
0.822144,0.413855
0.326538,0.416272
0.245972,0.414044
-0.324097,0.411908
-0.304565,0.405347
0.241699,0.405469
0.0115967,0.40401
0.057373,0.399969
-0.253906,0.396509
-0.239258,0.395367
-0.484619,0.398755
-0.0598145,0.396655
0.352783,0.392963
0.324097,0.393457
-0.00732422,0.392499
-0.0146484,0.388196
0.418091,0.386078
0.00976563,0.380121
-0.17395,0.375238
0.198975,0.374994
-0.167847,0.374945
-0.390625,0.378589
-0.390015,0.378271
-0.419922,0.380322
-0.490723,0.38432
-0.527954,0.387421
-0.27771,0.387238
0.120239,0.383942
0.349121,0.381415
0.232544,0.383582
-0.0714111,0.381946
-0.322876,0.384424
-0.00793457,0.382587
0.0866699,0.383276
-0.148315,0.382111
-0.410767,0.385083
-0.372925,0.387201
-0.211182,0.384973
0.032959,0.380347
0.249023,0.37832
0.567017,0.383179
0.916138,0.383478
0.767212,0.384332
0.858154,0.38913
0.108032,0.388617
0.0805664,0.381366
0.0256348,0.371918
-0.248413,0.370508
-0.593872,0.372144
-0.637817,0.371295
-0.62561,0.369971
-0.199585,0.363019
0.332642,0.360455
0.477905,0.363019
0.376587,0.365515
-0.0360107,0.364441
0.159912,0.364771
0.283813,0.362518
-0.128784,0.361908
-0.430298,0.364716
-0.81543,0.369775
-0.684814,0.374762
-0.379028,0.37746
0.0585938,0.375836
-0.0708008,0.375256
0.00427246,0.373969
0.10376,0.374512
0.00610352,0.374384
0.0476074,0.371521
0.032959,0.368573
0.140991,0.368542
0.101318,0.367548
0.112305,0.362183
-0.0317383,0.353198
-0.262451,0.344556
0.342407,0.337494
0.475464,0.340179
0.183105,0.338251
0.0494385,0.3328
-0.231934,0.334021
0.122681,0.321838
0.402222,0.311505
-0.0402832,0.299011
0.0579834,0.286133
0.0750732,0.272119
-0.169678,0.264044
-0.420532,0.26297
-0.45166,0.267145
0.045166,0.267584
-0.0744629,0.267914
-0.239868,0.269568
-0.526123,0.273224
-0.484619,0.276746
0.239868,0.277325
0.188599,0.275568
0.0860596,0.270618
-0.0762939,0.267639
-0.194702,0.268292
-0.160522,0.267432
0.195923,0.263928
-0.0756836,0.256464
-0.419312,0.257391
-0.012207,0.255054
0.112305,0.252936
0.0317383,0.250208
0.388184,0.251672
0.374756,0.255304
0.0512695,0.255243
0.213623,0.25484
0.457764,0.257025
0.476074,0.25694
0.499268,0.261334
0.379028,0.261597
0.0695801,0.259052
-0.640259,0.265381
0.0982666,0.266217
0.241699,0.264453
-0.0323486,0.264679
-0.397339,0.266913
-0.39978,0.268921
-0.510864,0.272351
-0.808105,0.276526
-0.281982,0.275446
-0.162964,0.272876
-0.314331,0.271112
-0.528564,0.271118
-0.570068,0.274042
-0.215454,0.274994
0.0366211,0.271869
0.202026,0.271564
0.282593,0.273676
0.299072,0.273438
-0.0115967,0.273474
0.0732422,0.27334
0.326538,0.275122
-0.055542,0.27157
-0.170288,0.269543
-0.0299072,0.267731
-0.125732,0.268658
-0.0445557,0.266614
0.12207,0.262164
0.0378418,0.253381
0.202637,0.247736
0.773926,0.246893
1.02234,0.256036
0.46875,0.259918
0.114136,0.260803
-0.147095,0.25979
0.0830078,0.254681
0.134888,0.249652
-0.183716,0.245233
-0.292969,0.246167
-0.187378,0.244714
0.201416,0.241949
0.0750732,0.238934
-0.22583,0.240833
0.055542,0.239789
-0.294189,0.239893
-0.577393,0.244379
-0.616455,0.24624
-0.811768,0.246204
-0.770264,0.247058
-0.554199,0.24881
-0.229492,0.250519
-0.108643,0.250897
-0.00732422,0.250928
0.111694,0.251007
0.0817871,0.251764
0.0219727,0.251508
-0.0238037,0.251416
-0.012207,0.250128
-0.00305176,0.249146
0.12146,0.249237
0.0964355,0.249884
0.258179,0.249841
0.19165,0.248334
0.264893,0.246228
0.166016,0.246057
0.139771,0.24696
0.305786,0.247699
0.374146,0.250214
0.292969,0.249121
-0.0213623,0.248932
0.386353,0.252216
0.374146,0.255206
-0.0738525,0.254248
-0.0561523,0.250604
-0.00732422,0.246161
-0.15625,0.247272
-0.603638,0.252563
-0.584717,0.256012
-0.0378418,0.251129
-0.13855,0.247668
-0.0970459,0.24624
-0.219116,0.246545
0.152588,0.247211
0.0958252,0.247406
-0.0756836,0.246216
-0.0689697,0.2453
0.0909424,0.24425
-0.0579834,0.244073
-0.174561,0.241626
-0.354614,0.24505
-0.249023,0.246417
0.0701904,0.246802
-0.150757,0.244427
-0.152588,0.242206
-0.118408,0.242877
-0.15625,0.242303
-0.0201416,0.237927
-0.103149,0.234198
-0.167236,0.230878
-0.0671387,0.227759
0.0836182,0.227899
0.13916,0.222888
0.214844,0.224054
0.373535,0.225372
0.464478,0.229694
0.596313,0.231683
0.0952148,0.228638
0.196533,0.225494
0.0305176,0.217719
0.0115967,0.215015
-0.0695801,0.214081
-0.247192,0.213409
-0.332031,0.211444
-0.327759,0.209021
-0.349121,0.210358
-0.120239,0.211194
0.39856,0.213159
0.303345,0.213367
0.00244141,0.2104
-0.0402832,0.210687
0.0769043,0.210724
-0.114136,0.2086
0.0604248,0.208649
-0.317993,0.210126
-0.476074,0.214587
-0.456543,0.217896
-0.244751,0.219897
-0.280762,0.221484
-0.146484,0.222571
-0.0170898,0.220715
-0.0280762,0.213257
0.022583,0.203259
0.00610352,0.198633
0.27771,0.200269
0.0909424,0.199707
-0.0164795,0.199042
-0.0158691,0.197852
0.0305176,0.19632
-0.00732422,0.193463
-0.022583,0.191815
0.13855,0.191187
0.149536,0.191931
0.300293,0.192676
0.340576,0.195526
-0.012207,0.192706
-0.00854492,0.187018
0.262451,0.183478
-0.145264,0.176813
-0.142212,0.170532
-0.166626,0.166656
-0.293579,0.167297
-0.168457,0.167896
-0.316772,0.17099
0.00488281,0.169922
0.197754,0.171082
0.291138,0.173773
0.0720215,0.174255
-0.12207,0.175354
0.0408936,0.175732
-0.0445557,0.174963
0.0830078,0.174829
-0.123291,0.17348
-0.273438,0.174298
-0.350342,0.175153
-0.0415039,0.173907
0.00244141,0.172534
-0.0567627,0.170044
-0.106201,0.167365
0.250244,0.166937
