ECG,heart rate
-0.20874,97.7199
-0.2063,97.7199
-0.20477,97.7199
-0.20386,97.7199
-0.20416,97.7199
-0.20477,97.7199
-0.2063,97.7199
-0.20783,97.7199
-0.20966,97.7199
-0.21179,97.7199
-0.21393,97.7199
-0.21637,97.7199
-0.2182,97.7199
-0.22003,97.7199
-0.22125,97.7199
-0.22217,97.7199
-0.22247,97.7199
-0.22217,97.7199
-0.22186,97.7199
-0.22095,97.7199
-0.22003,97.7199
-0.21881,97.7199
-0.21759,97.7199
-0.21637,97.7199
-0.21484,97.7199
-0.21332,97.7199
-0.21149,97.7199
-0.20966,97.7199
-0.20783,97.7199
-0.20569,97.7199
-0.20355,97.7199
-0.20172,97.7199
-0.19959,97.7199
-0.19775,97.7199
-0.19592,97.7199
-0.19409,97.7199
-0.19196,97.7199
-0.19013,97.7199
-0.18799,97.7199
-0.18555,97.7199
-0.1828,97.7199
-0.18036,97.7199
-0.17761,97.7199
-0.17487,97.7199
-0.17242,97.7199
-0.16998,97.7199
-0.16754,97.7199
-0.1651,97.7199
-0.16266,97.7199
-0.16022,97.7199
-0.15778,97.7199
-0.15533,97.7199
-0.15289,97.7199
-0.15076,97.7199
-0.14862,97.7199
-0.14648,97.7199
-0.14435,97.7199
-0.14191,97.7199
-0.13977,97.7199
-0.13733,97.7199
-0.13519,97.7199
-0.13275,97.7199
-0.13031,97.7199
-0.12787,97.7199
-0.12543,97.7199
-0.12268,97.7199
-0.11993,97.7199
-0.11719,97.7199
-0.11444,97.7199
-0.112,97.7199
-0.10925,97.7199
-0.10651,97.7199
-0.10407,97.7199
-0.10132,97.7199
-0.09888,97.7199
-0.09644,97.7199
-0.09399,97.7199
-0.09155,97.7199
-0.08942,97.7199
-0.08698,97.7199
-0.08484,97.7199
-0.0824,97.7199
-0.08026,97.7199
-0.07782,97.7199
-0.07507,97.7199
-0.07233,97.7199
-0.06958,97.7199
-0.06653,97.7199
-0.06348,97.7199
-0.06042,97.7199
-0.05707,97.7199
-0.05371,97.7199
-0.05035,97.7199
-0.0473,97.7199
-0.04395,97.7199
-0.04028,97.7199
-0.03662,97.7199
-0.03326,97.7199
-0.0296,97.7199
-0.02625,97.7199
-0.02258,97.7199
-0.01923,97.7199
-0.01556,97.7199
-0.01221,97.7199
-0.00854,97.7199
-0.00458,97.7199
-0.00061,97.7199
0.00366,97.7199
0.00824,97.7199
0.01312,97.7199
0.01801,97.7199
0.02289,97.7199
0.02808,97.7199
0.03387,97.7199
0.03967,97.7199
0.04547,97.7199
0.05157,97.7199
0.05768,97.7199
0.06409,97.7199
0.07019,97.7199
0.0766,97.7199
0.0824,97.7199
0.0882,97.7199
0.09399,97.7199
0.09979,97.7199
0.10529,97.7199
0.11078,97.7199
0.11627,97.7199
0.12116,97.7199
0.12634,97.7199
0.13123,97.7199
0.1358,97.7199
0.14069,97.7199
0.14526,97.7199
0.14954,97.7199
0.15411,97.7199
0.15808,97.7199
0.16205,97.7199
0.16571,97.7199
0.16937,97.7199
0.17242,97.7199
0.17548,97.7199
0.17822,97.7199
0.18066,97.7199
0.1828,97.7199
0.18463,97.7199
0.18585,97.7199
0.18707,97.7199
0.18768,97.7199
0.18799,97.7199
0.18829,97.7199
0.18829,97.7199
0.18829,97.7199
0.18799,97.7199
0.18738,97.7199
0.18707,97.7199
0.18616,97.7199
0.18524,97.7199
0.18402,97.7199
0.1828,97.7199
0.18127,97.7199
0.17975,97.7199
0.17822,97.7199
0.1767,97.7199
0.17548,97.7199
0.17395,97.7199
0.17273,97.7199
0.1712,97.7199
0.16968,97.7199
0.16815,97.7199
0.16663,97.7199
0.1648,97.7199
0.16327,97.7199
0.16144,97.7199
0.15961,97.7199
0.15778,97.7199
0.15595,97.7199
0.1535,97.7199
0.15076,97.7199
0.14771,97.7199
0.14435,97.7199
0.14069,97.7199
0.13641,97.7199
0.13184,97.7199
0.12695,97.7199
0.12177,97.7199
0.11658,97.7199
0.11108,97.7199
0.10559,97.7199
0.09979,97.7199
0.0943,97.7199
0.08881,97.7199
0.08331,97.7199
0.07813,97.7199
0.07294,97.7199
0.06805,97.7199
0.06378,97.7199
0.05981,97.7199
0.05585,97.7199
0.05249,97.7199
0.04913,97.7199
0.04608,97.7199
0.04334,97.7199
0.04028,97.7199
0.03754,97.7199
0.03448,97.7199
0.03143,97.7199
0.02838,97.7199
0.02533,97.7199
0.02197,97.7199
0.01862,97.7199
0.01526,97.7199
0.0119,97.7199
0.00824,97.7199
0.00458,97.7199
0.00061,97.7199
-0.00305,97.7199
-0.00702,97.7199
-0.01068,97.7199
-0.01434,97.7199
-0.01801,97.7199
-0.02136,97.7199
-0.02441,97.7199
-0.02747,97.7199
-0.02991,97.7199
-0.03235,97.7199
-0.03479,97.7199
-0.03723,97.7199
-0.03937,97.7199
-0.0412,97.7199
-0.04272,97.7199
-0.04425,97.7199
-0.04547,97.7199
-0.04669,97.7199
-0.0473,97.7199
-0.04791,97.7199
-0.04822,97.7199
-0.04822,97.7199
-0.04791,97.7199
-0.0473,97.7199
-0.04669,97.7199
-0.04547,97.7199
-0.04425,97.7199
-0.04303,97.7199
-0.04181,97.7199
-0.03998,97.7199
-0.03845,97.7199
-0.03662,97.7199
-0.03479,97.7199
-0.03265,97.7199
-0.03082,97.7199
-0.0293,97.7199
-0.02777,97.7199
-0.02655,97.7199
-0.02533,97.7199
-0.02441,97.7199
-0.0235,97.7199
-0.02258,97.7199
-0.02167,97.7199
-0.02106,97.7199
-0.02045,97.7199
-0.01953,97.7199
-0.01923,97.7199
-0.01862,97.7199
-0.0177,97.7199
-0.01709,97.7199
-0.01617,97.7199
-0.01495,97.7199
-0.01373,97.7199
-0.01221,97.7199
-0.01068,97.7199
-0.00885,97.7199
-0.00732,97.7199
-0.00549,97.7199
-0.00397,97.7199
-0.00214,97.7199
-0.00061,97.7199
0.00092,97.7199
0.00214,97.7199
0.00305,97.7199
0.00366,97.7199
0.00397,97.7199
0.00366,97.7199
0.00336,97.7199
0.00275,97.7199
0.00214,97.7199
0.00122,97.7199
0.00031,97.7199
-0.00061,97.7199
-0.00183,97.7199
-0.00275,97.7199
-0.00366,97.7199
-0.00458,97.7199
-0.00549,97.7199
-0.0061,97.7199
-0.00671,97.7199
-0.00702,97.7199
-0.00732,97.7199
-0.00763,97.7199
-0.00763,97.7199
-0.00793,97.7199
-0.00793,97.7199
-0.00824,97.7199
-0.00854,97.7199
-0.00916,97.7199
-0.01007,97.7199
-0.01099,97.7199
-0.0119,97.7199
-0.01312,97.7199
-0.01434,97.7199
-0.01587,97.7199
-0.01709,97.7199
-0.01862,97.7199
-0.02014,97.7199
-0.02167,97.7199
-0.02319,97.7199
-0.02441,97.7199
-0.02594,97.7199
-0.02716,97.7199
-0.02838,97.7199
-0.0296,97.7199
-0.03082,97.7199
-0.03174,97.7199
-0.03296,97.7199
-0.03387,97.7199
-0.0351,97.7199
-0.03601,97.7199
-0.03693,97.7199
-0.03784,97.7199
-0.03906,97.7199
-0.03998,97.7199
-0.04089,97.7199
-0.04181,97.7199
-0.04303,97.7199
-0.04456,97.7199
-0.04578,97.7199
-0.047,97.7199
-0.04822,97.7199
-0.04944,97.7199
-0.05035,97.7199
-0.05127,97.7199
-0.05219,97.7199
-0.05341,97.7199
-0.05432,97.7199
-0.05585,97.7199
-0.05707,97.7199
-0.05829,97.7199
-0.05951,97.7199
-0.06104,97.7199
-0.06226,97.7199
-0.06378,97.7199
-0.06531,97.7199
-0.06683,97.7199
-0.06836,97.7199
-0.07019,97.7199
-0.07172,97.7199
-0.07355,97.7199
-0.07507,97.7199
-0.07629,97.7199
-0.07782,97.7199
-0.07874,97.7199
-0.07965,97.7199
-0.08057,97.7199
-0.08118,97.7199
-0.08148,97.7199
-0.08179,97.7199
-0.08209,97.7199
-0.0824,97.7199
-0.0824,97.7199
-0.08209,97.7199
-0.08209,97.7199
-0.08179,97.7199
-0.08148,97.7199
-0.08148,97.7199
-0.08179,97.7199
-0.08209,97.7199
-0.0824,97.7199
-0.0824,97.7199
-0.0827,97.7199
-0.08301,97.7199
-0.08301,97.7199
-0.08331,97.7199
-0.08331,97.7199
-0.08331,97.7199
-0.08362,97.7199
-0.08331,97.7199
-0.08331,97.7199
-0.08301,97.7199
-0.0824,97.7199
-0.08209,97.7199
-0.08148,97.7199
-0.08118,97.7199
-0.08057,97.7199
-0.08026,97.7199
-0.07965,97.7199
-0.07935,97.7199
-0.07904,97.7199
-0.07874,97.7199
-0.07874,97.7199
-0.07874,97.7199
-0.07874,97.7199
-0.07904,97.7199
-0.07935,97.7199
-0.07965,97.7199
-0.07996,97.7199
-0.08057,97.7199
-0.08118,97.7199
-0.08179,97.7199
-0.0824,97.7199
-0.08331,97.7199
-0.08392,97.7199
-0.08484,97.7199
-0.08575,97.7199
-0.08667,97.7199
-0.08759,97.7199
-0.0885,97.7199
-0.08911,97.7199
-0.08972,97.7199
-0.09003,97.7199
-0.09064,97.7199
-0.09094,97.7199
-0.09125,97.7199
-0.09155,97.7199
-0.09155,97.7199
-0.09186,97.7199
-0.09186,97.7199
-0.09186,97.7199
-0.09155,97.7199
-0.09155,97.7199
-0.09125,97.7199
-0.09094,97.7199
-0.09064,97.7199
-0.09033,97.7199
-0.09003,97.7199
-0.08972,97.7199
-0.08972,97.7199
-0.08972,97.7199
-0.09003,97.7199
-0.09033,97.7199
-0.09064,97.7199
-0.09094,97.7199
-0.09125,97.7199
-0.09155,97.7199
-0.09186,97.7199
-0.09216,97.7199
-0.09216,97.7199
-0.09186,97.7199
-0.09155,97.7199
-0.09064,97.7199
-0.08942,97.7199
-0.08789,97.7199
-0.08606,97.7199
-0.08362,97.7199
-0.08118,97.7199
-0.07813,97.7199
-0.07507,97.7199
-0.07172,97.7199
-0.06805,97.7199
-0.06439,97.7199
-0.06073,97.7199
-0.05707,97.7199
-0.05371,97.7199
-0.05066,97.7199
-0.0473,97.7199
-0.04425,97.7199
-0.04089,97.7199
-0.03784,97.7199
-0.03448,97.7199
-0.03113,97.7199
-0.02747,97.7199
-0.0238,97.7199
-0.02014,97.7199
-0.01617,97.7199
-0.01221,97.7199
-0.00824,97.7199
-0.00397,97.7199
0.00031,97.7199
0.00458,97.7199
0.00885,97.7199
0.01312,97.7199
0.0174,97.7199
0.02136,97.7199
0.02472,97.7199
0.02777,97.7199
0.03021,97.7199
0.03235,97.7199
0.03387,97.7199
0.03479,97.7199
0.0351,97.7199
0.0351,97.7199
0.03448,97.7199
0.03357,97.7199
0.03235,97.7199
0.03052,97.7199
0.02869,97.7199
0.02655,97.7199
0.02411,97.7199
0.02136,97.7199
0.01831,97.7199
0.01526,97.7199
0.0119,97.7199
0.00854,97.7199
0.00488,97.7199
0.00122,97.7199
-0.00244,97.7199
-0.00671,97.7199
-0.01099,97.7199
-0.01556,97.7199
-0.02045,97.7199
-0.02563,97.7199
-0.03113,97.7199
-0.03662,97.7199
-0.04211,97.7199
-0.04761,97.7199
-0.0531,97.7199
-0.05859,97.7199
-0.06409,97.7199
-0.06958,97.7199
-0.07477,97.7199
-0.07996,97.7199
-0.08514,97.7199
-0.09003,97.7199
-0.0946,97.7199
-0.09888,97.7199
-0.10284,97.7199
-0.1062,97.7199
-0.10895,97.7199
-0.11169,97.7199
-0.11414,97.7199
-0.11597,97.7199
-0.1178,97.7199
-0.11963,97.7199
-0.12116,97.7199
-0.12268,97.7199
-0.12421,97.7199
-0.12573,97.7199
-0.12726,97.7199
-0.12848,97.7199
-0.13001,97.7199
-0.13153,97.7199
-0.13306,97.7199
-0.13428,97.7199
-0.1355,97.7199
-0.13641,97.7199
-0.13733,97.7199
-0.13825,97.7199
-0.13916,97.7199
-0.14008,97.7199
-0.14099,97.7199
-0.14191,97.7199
-0.14282,97.7199
-0.14374,97.7199
-0.14435,97.7199
-0.14496,97.7199
-0.14526,97.7199
-0.14557,97.7199
-0.14587,97.7199
-0.14587,97.7199
-0.14557,97.7199
-0.14557,97.7199
-0.14526,97.7199
-0.14496,97.7199
-0.14496,97.7199
-0.14465,97.7199
-0.14465,97.7199
-0.14435,97.7199
-0.14404,97.7199
-0.14343,97.7199
-0.14313,97.7199
-0.14313,97.7199
-0.14313,97.7199
-0.14343,97.7199
-0.14465,97.7199
-0.14618,97.7199
-0.14832,97.7199
-0.15076,97.7199
-0.15381,97.7199
-0.15717,97.7199
-0.16083,97.7199
-0.16449,97.7199
-0.16846,97.7199
-0.17242,97.7199
-0.1767,97.7199
-0.18097,97.7199
-0.18463,97.7199
-0.18768,97.7199
-0.18921,97.7199
-0.18921,97.7199
-0.18707,97.7199
-0.18189,97.7199
-0.17395,97.7199
-0.16205,97.7199
-0.14587,97.7199
-0.12512,97.7199
-0.09888,97.7199
-0.06622,97.7199
-0.02686,97.7199
0.02045,97.7199
0.07568,97.7199
0.13916,97.7199
0.21088,97.7199
0.29083,97.7199
0.37811,97.7199
0.47211,97.7199
0.57129,97.7199
0.67352,97.7199
0.77759,97.7199
0.88135,97.7199
0.98297,97.7199
1.08093,97.7199
1.1731,97.7199
1.25732,97.7199
1.33179,97.7199
1.39496,97.7199
1.44531,97.7199
1.48132,97.7199
1.50208,97.7199
1.50726,97.7199
1.49628,97.7199
1.46973,97.7199
1.42761,97.7199
1.37146,97.7199
1.30219,97.7199
1.22162,97.7199
1.13159,97.7199
1.03424,97.7199
0.9314,97.7199
0.8252,91.7431
0.71716,91.7431
0.60974,91.7431
0.50385,91.7431
0.40131,91.7431
0.30365,91.7431
0.2121,91.7431
0.12756,91.7431
0.05096,91.7431
-0.0174,91.7431
-0.07751,91.7431
-0.12848,91.7431
-0.1712,91.7431
-0.20569,91.7431
-0.23224,91.7431
-0.25177,91.7431
-0.2652,91.7431
-0.27313,91.7431
-0.27679,91.7431
-0.2771,91.7431
-0.27496,91.7431
-0.271,91.7431
-0.26611,91.7431
-0.26062,91.7431
-0.25543,91.7431
-0.25085,91.7431
-0.24689,91.7431
-0.24384,91.7431
-0.242,91.7431
-0.24139,91.7431
-0.2417,91.7431
-0.24323,91.7431
-0.24536,91.7431
-0.24841,91.7431
-0.25177,91.7431
-0.25513,91.7431
-0.25848,91.7431
-0.26184,91.7431
-0.26459,91.7431
-0.26703,91.7431
-0.26917,91.7431
-0.27069,91.7431
-0.27161,91.7431
-0.27252,91.7431
-0.27283,91.7431
-0.27283,91.7431
-0.27222,91.7431
-0.27161,91.7431
-0.27069,91.7431
-0.26978,91.7431
-0.26856,91.7431
-0.26733,91.7431
-0.26581,91.7431
-0.26489,91.7431
-0.26367,91.7431
-0.26276,91.7431
-0.26215,91.7431
-0.26123,91.7431
-0.26032,91.7431
-0.2594,91.7431
-0.25818,91.7431
-0.25726,91.7431
-0.25604,91.7431
-0.25452,91.7431
-0.25299,91.7431
-0.25147,91.7431
-0.24994,91.7431
-0.24841,91.7431
-0.24689,91.7431
-0.24506,91.7431
-0.24323,91.7431
-0.24139,91.7431
-0.23956,91.7431
-0.23773,91.7431
-0.2359,91.7431
-0.23377,91.7431
-0.23193,91.7431
-0.2301,91.7431
-0.22797,91.7431
-0.22614,91.7431
-0.2243,91.7431
-0.22217,91.7431
-0.22003,91.7431
-0.2179,91.7431
-0.21545,91.7431
-0.21301,91.7431
-0.21057,91.7431
-0.20783,91.7431
-0.20508,91.7431
-0.20233,91.7431
-0.19959,91.7431
-0.19653,91.7431
-0.19348,91.7431
-0.19043,91.7431
-0.18768,91.7431
-0.18463,91.7431
-0.18189,91.7431
-0.17914,91.7431
-0.17639,91.7431
-0.17365,91.7431
-0.1709,91.7431
-0.16815,91.7431
-0.16541,91.7431
-0.16266,91.7431
-0.16022,91.7431
-0.15747,91.7431
-0.15503,91.7431
-0.15259,91.7431
-0.14984,91.7431
-0.1471,91.7431
-0.14435,91.7431
-0.1416,91.7431
-0.13886,91.7431
-0.13611,91.7431
-0.13336,91.7431
-0.13092,91.7431
-0.12817,91.7431
-0.12543,91.7431
-0.12268,91.7431
-0.11993,91.7431
-0.11688,91.7431
-0.11414,91.7431
-0.11139,91.7431
-0.10864,91.7431
-0.1059,91.7431
-0.10284,91.7431
-0.1001,91.7431
-0.09735,91.7431
-0.0943,91.7431
-0.09125,91.7431
-0.08789,91.7431
-0.08453,91.7431
-0.08087,91.7431
-0.07721,91.7431
-0.07324,91.7431
-0.06897,91.7431
-0.0647,91.7431
-0.06042,91.7431
-0.05585,91.7431
-0.05096,91.7431
-0.04578,91.7431
-0.04028,91.7431
-0.03448,91.7431
-0.02869,91.7431
-0.02289,91.7431
-0.01709,91.7431
-0.01099,91.7431
-0.00488,91.7431
0.00153,91.7431
0.00763,91.7431
0.01343,91.7431
0.01923,91.7431
0.02502,91.7431
0.03082,91.7431
0.03632,91.7431
0.0415,91.7431
0.04669,91.7431
0.05157,91.7431
0.05615,91.7431
0.06073,91.7431
0.06531,91.7431
0.06927,91.7431
0.07324,91.7431
0.0769,91.7431
0.08057,91.7431
0.08362,91.7431
0.08667,91.7431
0.08942,91.7431
0.09186,91.7431
0.0943,91.7431
0.09644,91.7431
0.09796,91.7431
0.09949,91.7431
0.10071,91.7431
0.10162,91.7431
0.10223,91.7431
0.10284,91.7431
0.10315,91.7431
0.10315,91.7431
0.10284,91.7431
0.10223,91.7431
0.10162,91.7431
0.10071,91.7431
0.09949,91.7431
0.09857,91.7431
0.09735,91.7431
0.09613,91.7431
0.0946,91.7431
0.09308,91.7431
0.09155,91.7431
0.08972,91.7431
0.0882,91.7431
0.08636,91.7431
0.08484,91.7431
0.08331,91.7431
0.08148,91.7431
0.07965,91.7431
0.07782,91.7431
0.07599,91.7431
0.07416,91.7431
0.07233,91.7431
0.0705,91.7431
0.06866,91.7431
0.06714,91.7431
0.06531,91.7431
0.06348,91.7431
0.06134,91.7431
0.0592,91.7431
0.05707,91.7431
0.05493,91.7431
0.05249,91.7431
0.04974,91.7431
0.04669,91.7431
0.04364,91.7431
0.04028,91.7431
0.03693,91.7431
0.03326,91.7431
0.0296,91.7431
0.02594,91.7431
0.02197,91.7431
0.01801,91.7431
0.01373,91.7431
0.00946,91.7431
0.00488,91.7431
0.00031,91.7431
-0.00427,91.7431
-0.00885,91.7431
-0.01343,91.7431
-0.0177,91.7431
-0.02228,91.7431
-0.02686,91.7431
-0.03113,91.7431
-0.03571,91.7431
-0.03998,91.7431
-0.04425,91.7431
-0.04883,91.7431
-0.05341,91.7431
-0.05768,91.7431
-0.06226,91.7431
-0.06653,91.7431
-0.07111,91.7431
-0.07507,91.7431
-0.07904,91.7431
-0.08301,91.7431
-0.08698,91.7431
-0.09094,91.7431
-0.0946,91.7431
-0.09827,91.7431
-0.10162,91.7431
-0.10468,91.7431
-0.10773,91.7431
-0.11047,91.7431
-0.11322,91.7431
-0.11536,91.7431
-0.1178,91.7431
-0.11963,91.7431
-0.12146,91.7431
-0.12299,91.7431
-0.12421,91.7431
-0.12543,91.7431
-0.12634,91.7431
-0.12665,91.7431
-0.12695,91.7431
-0.12695,91.7431
-0.12665,91.7431
-0.12634,91.7431
-0.12573,91.7431
-0.12512,91.7431
-0.12451,91.7431
-0.1239,91.7431
-0.12299,91.7431
-0.12207,91.7431
-0.12116,91.7431
-0.12024,91.7431
-0.11932,91.7431
-0.1181,91.7431
-0.11719,91.7431
-0.11627,91.7431
-0.11566,91.7431
-0.11475,91.7431
-0.11414,91.7431
-0.11353,91.7431
-0.11292,91.7431
-0.11231,91.7431
-0.11169,91.7431
-0.11108,91.7431
-0.11047,91.7431
-0.10986,91.7431
-0.10956,91.7431
-0.10895,91.7431
-0.10864,91.7431
-0.10803,91.7431
-0.10773,91.7431
-0.10742,91.7431
-0.10742,91.7431
-0.10712,91.7431
-0.10712,91.7431
-0.10712,91.7431
-0.10681,91.7431
-0.10681,91.7431
-0.10681,91.7431
-0.10681,91.7431
-0.10651,91.7431
-0.10651,91.7431
-0.1062,91.7431
-0.1059,91.7431
-0.10559,91.7431
-0.10498,91.7431
-0.10437,91.7431
-0.10376,91.7431
-0.10315,91.7431
-0.10223,91.7431
-0.10162,91.7431
-0.10101,91.7431
-0.10071,91.7431
-0.1001,91.7431
-0.09949,91.7431
-0.09918,91.7431
-0.09888,91.7431
-0.09827,91.7431
-0.09796,91.7431
-0.09796,91.7431
-0.09796,91.7431
-0.09827,91.7431
-0.09888,91.7431
-0.09918,91.7431
-0.09979,91.7431
-0.1001,91.7431
-0.10071,91.7431
-0.10101,91.7431
-0.10162,91.7431
-0.10223,91.7431
-0.10315,91.7431
-0.10437,91.7431
-0.10529,91.7431
-0.10651,91.7431
-0.10773,91.7431
-0.10895,91.7431
-0.11017,91.7431
-0.11169,91.7431
-0.11322,91.7431
-0.11475,91.7431
-0.11627,91.7431
-0.11841,91.7431
-0.12024,91.7431
-0.12238,91.7431
-0.12451,91.7431
-0.12665,91.7431
-0.12878,91.7431
-0.13062,91.7431
-0.13275,91.7431
-0.13458,91.7431
-0.13641,91.7431
-0.13794,91.7431
-0.13977,91.7431
-0.1413,91.7431
-0.14252,91.7431
-0.14374,91.7431
-0.14496,91.7431
-0.14618,91.7431
-0.1474,91.7431
-0.14832,91.7431
-0.14954,91.7431
-0.15045,91.7431
-0.15137,91.7431
-0.15228,91.7431
-0.1532,91.7431
-0.15411,91.7431
-0.15533,91.7431
-0.15656,91.7431
-0.15808,91.7431
-0.1593,91.7431
-0.16083,91.7431
-0.16235,91.7431
-0.16388,91.7431
-0.16541,91.7431
-0.16693,91.7431
-0.16815,91.7431
-0.16968,91.7431
-0.1709,91.7431
-0.17181,91.7431
-0.17304,91.7431
-0.17395,91.7431
-0.17487,91.7431
-0.17578,91.7431
-0.1767,91.7431
-0.17731,91.7431
-0.17792,91.7431
-0.17883,91.7431
-0.17944,91.7431
-0.18005,91.7431
-0.18097,91.7431
-0.18158,91.7431
-0.18219,91.7431
-0.1828,91.7431
-0.18372,91.7431
-0.18433,91.7431
-0.18494,91.7431
-0.18555,91.7431
-0.18616,91.7431
-0.18677,91.7431
-0.18738,91.7431
-0.18799,91.7431
-0.18829,91.7431
-0.1886,91.7431
-0.1889,91.7431
-0.1889,91.7431
-0.1886,91.7431
-0.1886,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18799,91.7431
-0.18799,91.7431
-0.18768,91.7431
-0.18768,91.7431
-0.18738,91.7431
-0.18738,91.7431
-0.18738,91.7431
-0.18768,91.7431
-0.18799,91.7431
-0.18829,91.7431
-0.1889,91.7431
-0.18951,91.7431
-0.18982,91.7431
-0.19043,91.7431
-0.19074,91.7431
-0.19135,91.7431
-0.19165,91.7431
-0.19226,91.7431
-0.19257,91.7431
-0.19318,91.7431
-0.19379,91.7431
-0.1944,91.7431
-0.19501,91.7431
-0.19562,91.7431
-0.19623,91.7431
-0.19714,91.7431
-0.19775,91.7431
-0.19806,91.7431
-0.19867,91.7431
-0.19928,91.7431
-0.19959,91.7431
-0.2002,91.7431
-0.2005,91.7431
-0.20081,91.7431
-0.20111,91.7431
-0.20142,91.7431
-0.20172,91.7431
-0.20233,91.7431
-0.20233,91.7431
-0.20264,91.7431
-0.20264,91.7431
-0.20264,91.7431
-0.20294,91.7431
-0.20325,91.7431
-0.20355,91.7431
-0.20416,91.7431
-0.20477,91.7431
-0.20538,91.7431
-0.20599,91.7431
-0.2066,91.7431
-0.20721,91.7431
-0.20752,91.7431
-0.20783,91.7431
-0.20813,91.7431
-0.20844,91.7431
-0.20844,91.7431
-0.20844,91.7431
-0.20844,91.7431
-0.20813,91.7431
-0.20752,91.7431
-0.20721,91.7431
-0.2066,91.7431
-0.20569,91.7431
-0.20508,91.7431
-0.20447,91.7431
-0.20416,91.7431
-0.20386,91.7431
-0.20355,91.7431
-0.20355,91.7431
-0.20325,91.7431
-0.20294,91.7431
-0.20294,91.7431
-0.20264,91.7431
-0.20233,91.7431
-0.20203,91.7431
-0.20172,91.7431
-0.20172,91.7431
-0.20111,91.7431
-0.2005,91.7431
-0.19989,91.7431
-0.19898,91.7431
-0.19806,91.7431
-0.19714,91.7431
-0.19623,91.7431
-0.19531,91.7431
-0.1944,91.7431
-0.19348,91.7431
-0.19257,91.7431
-0.19165,91.7431
-0.19074,91.7431
-0.19013,91.7431
-0.18921,91.7431
-0.1886,91.7431
-0.18829,91.7431
-0.18768,91.7431
-0.18738,91.7431
-0.18677,91.7431
-0.18646,91.7431
-0.18585,91.7431
-0.18524,91.7431
-0.18463,91.7431
-0.18402,91.7431
-0.18341,91.7431
-0.18311,91.7431
-0.1828,91.7431
-0.1825,91.7431
-0.18189,91.7431
-0.18097,91.7431
-0.17944,91.7431
-0.17792,91.7431
-0.17609,91.7431
-0.17395,91.7431
-0.17151,91.7431
-0.16846,91.7431
-0.1651,91.7431
-0.16174,91.7431
-0.15808,91.7431
-0.15411,91.7431
-0.15045,91.7431
-0.14679,91.7431
-0.14343,91.7431
-0.13977,91.7431
-0.13672,91.7431
-0.13336,91.7431
-0.13031,91.7431
-0.12726,91.7431
-0.12451,91.7431
-0.12207,91.7431
-0.11932,91.7431
-0.11688,91.7431
-0.11444,91.7431
-0.11169,91.7431
-0.10864,91.7431
-0.10498,91.7431
-0.10101,91.7431
-0.09674,91.7431
-0.09247,91.7431
-0.0882,91.7431
-0.08362,91.7431
-0.07874,91.7431
-0.07416,91.7431
-0.06958,91.7431
-0.065,91.7431
-0.06104,91.7431
-0.05737,91.7431
-0.05432,91.7431
-0.05219,91.7431
-0.05066,91.7431
-0.05005,91.7431
-0.04974,91.7431
-0.05035,91.7431
-0.05096,91.7431
-0.05219,91.7431
-0.05371,91.7431
-0.05524,91.7431
-0.05737,91.7431
-0.05981,91.7431
-0.06226,91.7431
-0.0647,91.7431
-0.06714,91.7431
-0.06958,91.7431
-0.07202,91.7431
-0.07416,91.7431
-0.07599,91.7431
-0.07782,91.7431
-0.07965,91.7431
-0.08209,91.7431
-0.08484,91.7431
-0.08789,91.7431
-0.09125,91.7431
-0.09521,91.7431
-0.09918,91.7431
-0.10346,91.7431
-0.10803,91.7431
-0.11261,91.7431
-0.11749,91.7431
-0.12268,91.7431
-0.12787,91.7431
-0.13306,91.7431
-0.13855,91.7431
-0.14404,91.7431
-0.14923,91.7431
-0.15411,91.7431
-0.15869,91.7431
-0.16266,91.7431
-0.16632,91.7431
-0.16937,91.7431
-0.17242,91.7431
-0.17487,91.7431
-0.177,91.7431
-0.17883,91.7431
-0.18036,91.7431
-0.18189,91.7431
-0.1828,91.7431
-0.18372,91.7431
-0.18463,91.7431
-0.18555,91.7431
-0.18616,91.7431
-0.18677,91.7431
-0.18738,91.7431
-0.18768,91.7431
-0.18799,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18799,91.7431
-0.18768,91.7431
-0.18738,91.7431
-0.18738,91.7431
-0.18738,91.7431
-0.18738,91.7431
-0.18738,91.7431
-0.18768,91.7431
-0.18768,91.7431
-0.18768,91.7431
-0.18799,91.7431
-0.18799,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18829,91.7431
-0.18799,91.7431
-0.18799,91.7431
-0.18768,91.7431
-0.18768,91.7431
-0.18738,91.7431
-0.18707,91.7431
-0.18646,91.7431
-0.18616,91.7431
-0.18616,91.7431
-0.18616,91.7431
-0.18646,91.7431
-0.18707,91.7431
-0.18829,91.7431
-0.18982,91.7431
-0.19165,91.7431
-0.19409,91.7431
-0.19653,91.7431
-0.19959,91.7431
-0.20264,91.7431
-0.20569,91.7431
-0.20935,91.7431
-0.21301,91.7431
-0.21637,91.7431
-0.21942,91.7431
-0.22156,91.7431
-0.22217,91.7431
-0.22064,91.7431
-0.21668,91.7431
-0.20935,91.7431
-0.19806,91.7431
-0.1825,91.7431
-0.16235,91.7431
